,index,label
15553,B25127_022E,Estimate!!Total:!!Owner occupied:!!Built 1980 to 1999:!!50 or more
15547,B25127_023E,"Estimate!!Total:!!Owner occupied:!!Built 1980 to 1999:!!Mobile home, boat, RV, van, etc."
15519,B25127_024E,Estimate!!Total:!!Owner occupied:!!Built 1960 to 1979:
15512,B25127_025E,"Estimate!!Total:!!Owner occupied:!!Built 1960 to 1979:!!1, detached  or attached"
15507,B25127_026E,Estimate!!Total:!!Owner occupied:!!Built 1960 to 1979:!!2 to 4
15529,B25127_027E,Estimate!!Total:!!Owner occupied:!!Built 1960 to 1979:!!5 to 19
15522,B25127_028E,Estimate!!Total:!!Owner occupied:!!Built 1960 to 1979:!!20 to 49
15616,B25127_029E,Estimate!!Total:!!Owner occupied:!!Built 1960 to 1979:!!50 or more
15443,B25127_030E,"Estimate!!Total:!!Owner occupied:!!Built 1960 to 1979:!!Mobile home, boat, RV, van, etc."
15439,B25127_031E,Estimate!!Total:!!Owner occupied:!!Built 1940 to 1959:
15425,B25127_032E,"Estimate!!Total:!!Owner occupied:!!Built 1940 to 1959:!!1, detached  or attached"
15421,B25127_033E,Estimate!!Total:!!Owner occupied:!!Built 1940 to 1959:!!2 to 4
15431,B25127_034E,Estimate!!Total:!!Owner occupied:!!Built 1940 to 1959:!!5 to 19
15428,B25127_035E,Estimate!!Total:!!Owner occupied:!!Built 1940 to 1959:!!20 to 49
15405,B25127_036E,Estimate!!Total:!!Owner occupied:!!Built 1940 to 1959:!!50 or more
15402,B25127_037E,"Estimate!!Total:!!Owner occupied:!!Built 1940 to 1959:!!Mobile home, boat, RV, van, etc."
15396,B25127_038E,Estimate!!Total:!!Owner occupied:!!Built 1939 or earlier:
15413,B25127_039E,"Estimate!!Total:!!Owner occupied:!!Built 1939 or earlier:!!1, detached  or attached"
15812,B25127_040E,Estimate!!Total:!!Owner occupied:!!Built 1939 or earlier:!!2 to 4
15805,B25127_041E,Estimate!!Total:!!Owner occupied:!!Built 1939 or earlier:!!5 to 19
15822,B25127_042E,Estimate!!Total:!!Owner occupied:!!Built 1939 or earlier:!!20 to 49
15817,B25127_043E,Estimate!!Total:!!Owner occupied:!!Built 1939 or earlier:!!50 or more
15785,B25127_044E,"Estimate!!Total:!!Owner occupied:!!Built 1939 or earlier:!!Mobile home, boat, RV, van, etc."
15778,B25127_045E,Estimate!!Total:!!Renter occupied:
15798,B25127_046E,Estimate!!Total:!!Renter occupied:!!Built 2020 or later:
15793,B25127_047E,"Estimate!!Total:!!Renter occupied:!!Built 2020 or later:!!1, detached  or attached"
15790,B25127_048E,Estimate!!Total:!!Renter occupied:!!Built 2020 or later:!!2 to 4
15759,B25127_049E,Estimate!!Total:!!Renter occupied:!!Built 2020 or later:!!5 to 19
15697,B25127_050E,Estimate!!Total:!!Renter occupied:!!Built 2020 or later:!!20 to 49
15688,B25127_051E,Estimate!!Total:!!Renter occupied:!!Built 2020 or later:!!50 or more
15665,B25127_052E,"Estimate!!Total:!!Renter occupied:!!Built 2020 or later:!!Mobile home, boat, RV, van, etc."
15662,B25127_053E,Estimate!!Total:!!Renter occupied:!!Built 2000 to 2019:
15672,B25127_054E,"Estimate!!Total:!!Renter occupied:!!Built 2000 to 2019:!!1, detached  or attached"
15668,B25127_055E,Estimate!!Total:!!Renter occupied:!!Built 2000 to 2019:!!2 to 4
15651,B25127_056E,Estimate!!Total:!!Renter occupied:!!Built 2000 to 2019:!!5 to 19
15647,B25127_057E,Estimate!!Total:!!Renter occupied:!!Built 2000 to 2019:!!20 to 49
15657,B25127_058E,Estimate!!Total:!!Renter occupied:!!Built 2000 to 2019:!!50 or more
15656,B25127_059E,"Estimate!!Total:!!Renter occupied:!!Built 2000 to 2019:!!Mobile home, boat, RV, van, etc."
16110,B25127_060E,Estimate!!Total:!!Renter occupied:!!Built 1980 to 1999:
16102,B25127_061E,"Estimate!!Total:!!Renter occupied:!!Built 1980 to 1999:!!1, detached  or attached"
16126,B25127_062E,Estimate!!Total:!!Renter occupied:!!Built 1980 to 1999:!!2 to 4
16117,B25127_063E,Estimate!!Total:!!Renter occupied:!!Built 1980 to 1999:!!5 to 19
16080,B25127_064E,Estimate!!Total:!!Renter occupied:!!Built 1980 to 1999:!!20 to 49
16075,B25127_065E,Estimate!!Total:!!Renter occupied:!!Built 1980 to 1999:!!50 or more
16091,B25127_066E,"Estimate!!Total:!!Renter occupied:!!Built 1980 to 1999:!!Mobile home, boat, RV, van, etc."
16086,B25127_067E,Estimate!!Total:!!Renter occupied:!!Built 1960 to 1979:
16066,B25127_068E,"Estimate!!Total:!!Renter occupied:!!Built 1960 to 1979:!!1, detached  or attached"
16061,B25127_069E,Estimate!!Total:!!Renter occupied:!!Built 1960 to 1979:!!2 to 4
16141,B25127_070E,Estimate!!Total:!!Renter occupied:!!Built 1960 to 1979:!!5 to 19
16137,B25127_071E,Estimate!!Total:!!Renter occupied:!!Built 1960 to 1979:!!20 to 49
15977,B25127_072E,Estimate!!Total:!!Renter occupied:!!Built 1960 to 1979:!!50 or more
15968,B25127_073E,"Estimate!!Total:!!Renter occupied:!!Built 1960 to 1979:!!Mobile home, boat, RV, van, etc."
15990,B25127_074E,Estimate!!Total:!!Renter occupied:!!Built 1940 to 1959:
15984,B25127_075E,"Estimate!!Total:!!Renter occupied:!!Built 1940 to 1959:!!1, detached  or attached"
15946,B25127_076E,Estimate!!Total:!!Renter occupied:!!Built 1940 to 1959:!!2 to 4
15940,B25127_077E,Estimate!!Total:!!Renter occupied:!!Built 1940 to 1959:!!5 to 19
15962,B25127_078E,Estimate!!Total:!!Renter occupied:!!Built 1940 to 1959:!!20 to 49
15953,B25127_079E,Estimate!!Total:!!Renter occupied:!!Built 1940 to 1959:!!50 or more
15998,B25127_080E,"Estimate!!Total:!!Renter occupied:!!Built 1940 to 1959:!!Mobile home, boat, RV, van, etc."
15994,B25127_081E,Estimate!!Total:!!Renter occupied:!!Built 1939 or earlier:
16007,B25127_082E,"Estimate!!Total:!!Renter occupied:!!Built 1939 or earlier:!!1, detached  or attached"
16003,B25127_083E,Estimate!!Total:!!Renter occupied:!!Built 1939 or earlier:!!2 to 4
14314,B25127_084E,Estimate!!Total:!!Renter occupied:!!Built 1939 or earlier:!!5 to 19
14312,B25127_085E,Estimate!!Total:!!Renter occupied:!!Built 1939 or earlier:!!20 to 49
14319,B25127_086E,Estimate!!Total:!!Renter occupied:!!Built 1939 or earlier:!!50 or more
14317,B25127_087E,"Estimate!!Total:!!Renter occupied:!!Built 1939 or earlier:!!Mobile home, boat, RV, van, etc."
18053,B25128_001E,Estimate!!Total:
18045,B25128_002E,Estimate!!Total:!!Owner occupied:
18046,B25128_003E,Estimate!!Total:!!Owner occupied:!!Householder 15 to 34 years:
18091,B25128_004E,Estimate!!Total:!!Owner occupied:!!Householder 15 to 34 years:!!Moved in 2019 or later
18082,B25128_005E,Estimate!!Total:!!Owner occupied:!!Householder 15 to 34 years:!!Moved in 2015 to 2018
18075,B25128_006E,Estimate!!Total:!!Owner occupied:!!Householder 15 to 34 years:!!Moved in 2010 to 2014
18072,B25128_007E,Estimate!!Total:!!Owner occupied:!!Householder 15 to 34 years:!!Moved in 2000 to 2009
18021,B25128_008E,Estimate!!Total:!!Owner occupied:!!Householder 15 to 34 years:!!Moved in 1990 to 1999
18017,B25128_009E,Estimate!!Total:!!Owner occupied:!!Householder 15 to 34 years:!!Moved in 1989 or earlier
17984,B25128_010E,Estimate!!Total:!!Owner occupied:!!Householder 35 to 64 years:
17941,B25128_011E,Estimate!!Total:!!Owner occupied:!!Householder 35 to 64 years:!!Moved in 2019 or later
17932,B25128_012E,Estimate!!Total:!!Owner occupied:!!Householder 35 to 64 years:!!Moved in 2015 to 2018
17922,B25128_013E,Estimate!!Total:!!Owner occupied:!!Householder 35 to 64 years:!!Moved in 2010 to 2014
17925,B25128_014E,Estimate!!Total:!!Owner occupied:!!Householder 35 to 64 years:!!Moved in 2000 to 2009
17918,B25128_015E,Estimate!!Total:!!Owner occupied:!!Householder 35 to 64 years:!!Moved in 1990 to 1999
17965,B25128_016E,Estimate!!Total:!!Owner occupied:!!Householder 35 to 64 years:!!Moved in 1989 or earlier
17960,B25128_017E,Estimate!!Total:!!Owner occupied:!!Householder 65 years and over:
17955,B25128_018E,Estimate!!Total:!!Owner occupied:!!Householder 65 years and over:!!Moved in 2019 or later
17950,B25128_019E,Estimate!!Total:!!Owner occupied:!!Householder 65 years and over:!!Moved in 2015 to 2018
23549,B25128_020E,Estimate!!Total:!!Owner occupied:!!Householder 65 years and over:!!Moved in 2010 to 2014
23542,B25128_021E,Estimate!!Total:!!Owner occupied:!!Householder 65 years and over:!!Moved in 2000 to 2009
23538,B25128_022E,Estimate!!Total:!!Owner occupied:!!Householder 65 years and over:!!Moved in 1990 to 1999
23515,B25128_023E,Estimate!!Total:!!Owner occupied:!!Householder 65 years and over:!!Moved in 1989 or earlier
23509,B25128_024E,Estimate!!Total:!!Renter occupied:
23512,B25128_025E,Estimate!!Total:!!Renter occupied:!!Householder 15 to 34 years:
23507,B25128_026E,Estimate!!Total:!!Renter occupied:!!Householder 15 to 34 years:!!Moved in 2019 or later
23504,B25128_027E,Estimate!!Total:!!Renter occupied:!!Householder 15 to 34 years:!!Moved in 2015 to 2018
23528,B25128_028E,Estimate!!Total:!!Renter occupied:!!Householder 15 to 34 years:!!Moved in 2010 to 2014
23525,B25128_029E,Estimate!!Total:!!Renter occupied:!!Householder 15 to 34 years:!!Moved in 2000 to 2009
23405,B25128_030E,Estimate!!Total:!!Renter occupied:!!Householder 15 to 34 years:!!Moved in 1990 to 1999
23423,B25128_031E,Estimate!!Total:!!Renter occupied:!!Householder 15 to 34 years:!!Moved in 1989 or earlier
23419,B25128_032E,Estimate!!Total:!!Renter occupied:!!Householder 35 to 64 years:
23413,B25128_033E,Estimate!!Total:!!Renter occupied:!!Householder 35 to 64 years:!!Moved in 2019 or later
23408,B25128_034E,Estimate!!Total:!!Renter occupied:!!Householder 35 to 64 years:!!Moved in 2015 to 2018
23385,B25128_035E,Estimate!!Total:!!Renter occupied:!!Householder 35 to 64 years:!!Moved in 2010 to 2014
23387,B25128_036E,Estimate!!Total:!!Renter occupied:!!Householder 35 to 64 years:!!Moved in 2000 to 2009
23381,B25128_037E,Estimate!!Total:!!Renter occupied:!!Householder 35 to 64 years:!!Moved in 1990 to 1999
23373,B25128_038E,Estimate!!Total:!!Renter occupied:!!Householder 35 to 64 years:!!Moved in 1989 or earlier
23369,B25128_039E,Estimate!!Total:!!Renter occupied:!!Householder 65 years and over:
23729,B25128_040E,Estimate!!Total:!!Renter occupied:!!Householder 65 years and over:!!Moved in 2019 or later
23726,B25128_041E,Estimate!!Total:!!Renter occupied:!!Householder 65 years and over:!!Moved in 2015 to 2018
23724,B25128_042E,Estimate!!Total:!!Renter occupied:!!Householder 65 years and over:!!Moved in 2010 to 2014
23744,B25128_043E,Estimate!!Total:!!Renter occupied:!!Householder 65 years and over:!!Moved in 2000 to 2009
23740,B25128_044E,Estimate!!Total:!!Renter occupied:!!Householder 65 years and over:!!Moved in 1990 to 1999
23736,B25128_045E,Estimate!!Total:!!Renter occupied:!!Householder 65 years and over:!!Moved in 1989 or earlier
26155,B25129_001E,Estimate!!Total:
26153,B25129_002E,Estimate!!Total:!!Owner occupied:
26120,B25129_003E,Estimate!!Total:!!Owner occupied:!!Moved in 2015 or later:
26125,B25129_004E,"Estimate!!Total:!!Owner occupied:!!Moved in 2015 or later:!!1, detached  or attached"
26127,B25129_005E,Estimate!!Total:!!Owner occupied:!!Moved in 2015 or later:!!2 to 4
26130,B25129_006E,Estimate!!Total:!!Owner occupied:!!Moved in 2015 or later:!!5 to 19
26133,B25129_007E,Estimate!!Total:!!Owner occupied:!!Moved in 2015 or later:!!20 to 49
26135,B25129_008E,Estimate!!Total:!!Owner occupied:!!Moved in 2015 or later:!!50 or more
26137,B25129_009E,"Estimate!!Total:!!Owner occupied:!!Moved in 2015 or later:!!Mobile home, boat, RV, van, etc."
26243,B25129_010E,Estimate!!Total:!!Owner occupied:!!Moved in 2010 to 2014:
26248,B25129_011E,"Estimate!!Total:!!Owner occupied:!!Moved in 2010 to 2014:!!1, detached  or attached"
26252,B25129_012E,Estimate!!Total:!!Owner occupied:!!Moved in 2010 to 2014:!!2 to 4
26249,B25129_013E,Estimate!!Total:!!Owner occupied:!!Moved in 2010 to 2014:!!5 to 19
26253,B25129_014E,Estimate!!Total:!!Owner occupied:!!Moved in 2010 to 2014:!!20 to 49
26194,B25129_015E,Estimate!!Total:!!Owner occupied:!!Moved in 2010 to 2014:!!50 or more
26199,B25129_016E,"Estimate!!Total:!!Owner occupied:!!Moved in 2010 to 2014:!!Mobile home, boat, RV, van, etc."
26204,B25129_017E,Estimate!!Total:!!Owner occupied:!!Moved in 2000 to 2009:
26208,B25129_018E,"Estimate!!Total:!!Owner occupied:!!Moved in 2000 to 2009:!!1, detached  or attached"
26212,B25129_019E,Estimate!!Total:!!Owner occupied:!!Moved in 2000 to 2009:!!2 to 4
25955,B25129_020E,Estimate!!Total:!!Owner occupied:!!Moved in 2000 to 2009:!!5 to 19
25959,B25129_021E,Estimate!!Total:!!Owner occupied:!!Moved in 2000 to 2009:!!20 to 49
25963,B25129_022E,Estimate!!Total:!!Owner occupied:!!Moved in 2000 to 2009:!!50 or more
25969,B25129_023E,"Estimate!!Total:!!Owner occupied:!!Moved in 2000 to 2009:!!Mobile home, boat, RV, van, etc."
25965,B25129_024E,Estimate!!Total:!!Owner occupied:!!Moved in 1990 to 1999:
25970,B25129_025E,"Estimate!!Total:!!Owner occupied:!!Moved in 1990 to 1999:!!1, detached  or attached"
25973,B25129_026E,Estimate!!Total:!!Owner occupied:!!Moved in 1990 to 1999:!!2 to 4
25912,B25129_027E,Estimate!!Total:!!Owner occupied:!!Moved in 1990 to 1999:!!5 to 19
25917,B25129_028E,Estimate!!Total:!!Owner occupied:!!Moved in 1990 to 1999:!!20 to 49
25922,B25129_029E,Estimate!!Total:!!Owner occupied:!!Moved in 1990 to 1999:!!50 or more
26042,B25129_030E,"Estimate!!Total:!!Owner occupied:!!Moved in 1990 to 1999:!!Mobile home, boat, RV, van, etc."
26047,B25129_031E,Estimate!!Total:!!Owner occupied:!!Moved in 1989 or earlier:
26052,B25129_032E,"Estimate!!Total:!!Owner occupied:!!Moved in 1989 or earlier:!!1, detached  or attached"
26055,B25129_033E,Estimate!!Total:!!Owner occupied:!!Moved in 1989 or earlier:!!2 to 4
26060,B25129_034E,Estimate!!Total:!!Owner occupied:!!Moved in 1989 or earlier:!!5 to 19
26057,B25129_035E,Estimate!!Total:!!Owner occupied:!!Moved in 1989 or earlier:!!20 to 49
26061,B25129_036E,Estimate!!Total:!!Owner occupied:!!Moved in 1989 or earlier:!!50 or more
26066,B25129_037E,"Estimate!!Total:!!Owner occupied:!!Moved in 1989 or earlier:!!Mobile home, boat, RV, van, etc."
26070,B25129_038E,Estimate!!Total:!!Renter occupied:
26019,B25129_039E,Estimate!!Total:!!Renter occupied:!!Moved in 2015 or later:
24562,B25129_040E,"Estimate!!Total:!!Renter occupied:!!Moved in 2015 or later:!!1, detached  or attached"
24564,B25129_041E,Estimate!!Total:!!Renter occupied:!!Moved in 2015 or later:!!2 to 4
24644,B25129_042E,Estimate!!Total:!!Renter occupied:!!Moved in 2015 or later:!!5 to 19
24647,B25129_043E,Estimate!!Total:!!Renter occupied:!!Moved in 2015 or later:!!20 to 49
24650,B25129_044E,Estimate!!Total:!!Renter occupied:!!Moved in 2015 or later:!!50 or more
24654,B25129_045E,"Estimate!!Total:!!Renter occupied:!!Moved in 2015 or later:!!Mobile home, boat, RV, van, etc."
24651,B25129_046E,Estimate!!Total:!!Renter occupied:!!Moved in 2010 to 2014:
24656,B25129_047E,"Estimate!!Total:!!Renter occupied:!!Moved in 2010 to 2014:!!1, detached  or attached"
24662,B25129_048E,Estimate!!Total:!!Renter occupied:!!Moved in 2010 to 2014:!!2 to 4
24668,B25129_049E,Estimate!!Total:!!Renter occupied:!!Moved in 2010 to 2014:!!5 to 19
24699,B25129_050E,Estimate!!Total:!!Renter occupied:!!Moved in 2010 to 2014:!!20 to 49
24703,B25129_051E,Estimate!!Total:!!Renter occupied:!!Moved in 2010 to 2014:!!50 or more
24707,B25129_052E,"Estimate!!Total:!!Renter occupied:!!Moved in 2010 to 2014:!!Mobile home, boat, RV, van, etc."
24712,B25129_053E,Estimate!!Total:!!Renter occupied:!!Moved in 2000 to 2009:
24804,B25129_054E,"Estimate!!Total:!!Renter occupied:!!Moved in 2000 to 2009:!!1, detached  or attached"
24808,B25129_055E,Estimate!!Total:!!Renter occupied:!!Moved in 2000 to 2009:!!2 to 4
24816,B25129_056E,Estimate!!Total:!!Renter occupied:!!Moved in 2000 to 2009:!!5 to 19
24809,B25129_057E,Estimate!!Total:!!Renter occupied:!!Moved in 2000 to 2009:!!20 to 49
24817,B25129_058E,Estimate!!Total:!!Renter occupied:!!Moved in 2000 to 2009:!!50 or more
24823,B25129_059E,"Estimate!!Total:!!Renter occupied:!!Moved in 2000 to 2009:!!Mobile home, boat, RV, van, etc."
24208,B25129_060E,Estimate!!Total:!!Renter occupied:!!Moved in 1990 to 1999:
24215,B25129_061E,"Estimate!!Total:!!Renter occupied:!!Moved in 1990 to 1999:!!1, detached  or attached"
24221,B25129_062E,Estimate!!Total:!!Renter occupied:!!Moved in 1990 to 1999:!!2 to 4
24227,B25129_063E,Estimate!!Total:!!Renter occupied:!!Moved in 1990 to 1999:!!5 to 19
24235,B25129_064E,Estimate!!Total:!!Renter occupied:!!Moved in 1990 to 1999:!!20 to 49
24242,B25129_065E,Estimate!!Total:!!Renter occupied:!!Moved in 1990 to 1999:!!50 or more
24345,B25129_066E,"Estimate!!Total:!!Renter occupied:!!Moved in 1990 to 1999:!!Mobile home, boat, RV, van, etc."
24351,B25129_067E,Estimate!!Total:!!Renter occupied:!!Moved in 1989 or earlier:
24347,B25129_068E,"Estimate!!Total:!!Renter occupied:!!Moved in 1989 or earlier:!!1, detached  or attached"
24352,B25129_069E,Estimate!!Total:!!Renter occupied:!!Moved in 1989 or earlier:!!2 to 4
24384,B25129_070E,Estimate!!Total:!!Renter occupied:!!Moved in 1989 or earlier:!!5 to 19
24392,B25129_071E,Estimate!!Total:!!Renter occupied:!!Moved in 1989 or earlier:!!20 to 49
24405,B25129_072E,Estimate!!Total:!!Renter occupied:!!Moved in 1989 or earlier:!!50 or more
24414,B25129_073E,"Estimate!!Total:!!Renter occupied:!!Moved in 1989 or earlier:!!Mobile home, boat, RV, van, etc."
4630,B25132_001E,Estimate!!Total
4631,B25132_002E,"Estimate!!Total!!Not charged, not used, or payment included in other fees"
4577,B25132_003E,Estimate!!Total!!Charged for electricity
4580,B25132_004E,Estimate!!Total!!Charged for electricity!!Less than $50
4584,B25132_005E,Estimate!!Total!!Charged for electricity!!$50 to $99
4587,B25132_006E,Estimate!!Total!!Charged for electricity!!$100 to $149
4590,B25132_007E,Estimate!!Total!!Charged for electricity!!$150 to $199
4593,B25132_008E,Estimate!!Total!!Charged for electricity!!$200 to $249
4594,B25132_009E,Estimate!!Total!!Charged for electricity!!$250 or more
3051,B25133_001E,Estimate!!Total
3026,B25133_002E,"Estimate!!Total!!Not charged, not used, or payment included in other fees"
3034,B25133_003E,Estimate!!Total!!Charged for gas
